,time,median_length,median_delay,median_speed_kmh,total_records,median_level,Year,Month,Date_no,Hour,Day,level
593,2022-07-23 19:00:00,1785.0,106.5,23.425,6,2.0,2022,7,23,19,7,2
594,2022-07-23 19:00:00,719.0,82.5,15.315001,8,3.0,2022,7,23,19,7,3
595,2022-07-23 19:00:00,316.0,104.5,7.95,10,3.0,2022,7,23,19,7,3
596,2022-07-23 19:00:00,1489.0,76.0,25.75,3,1.0,2022,7,23,19,7,1
597,2022-07-23 20:00:00,466.0,63.0,12.94,5,2.0,2022,7,23,20,7,2
598,2022-07-23 20:00:00,2094.0,76.0,31.44,3,1.0,2022,7,23,20,7,1
599,2022-07-23 20:00:00,624.0,79.0,14.31,11,2.0,2022,7,23,20,7,2
600,2022-07-23 20:00:00,835.0,107.0,12.65,1,3.0,2022,7,23,20,7,3
601,2022-07-23 21:00:00,466.0,61.0,13.16,6,2.0,2022,7,23,21,7,2
602,2022-07-23 22:00:00,1045.0,69.5,20.189999,4,1.0,2022,7,23,22,7,1
603,2022-07-23 22:00:00,2041.0,119.0,22.56,11,2.0,2022,7,23,22,7,2
604,2022-07-24 01:00:00,2283.0,67.0,32.48,5,1.0,2022,7,24,1,1,1
605,2022-07-24 01:00:00,2799.0,97.5,35.505,10,1.0,2022,7,24,1,1,1
606,2022-07-24 13:00:00,806.0,108.0,17.42,11,2.0,2022,7,24,13,1,2
607,2022-07-24 13:00:00,806.0,112.5,17.0,6,3.0,2022,7,24,13,1,3
608,2022-07-24 13:00:00,576.0,64.5,14.925,10,3.0,2022,7,24,13,1,3
609,2022-07-24 13:00:00,314.0,431.0,2.48,5,4.0,2022,7,24,13,1,4
610,2022-07-24 13:00:00,150.0,244.0,2.09,1,4.0,2022,7,24,13,1,4
611,2022-07-24 15:00:00,298.0,135.0,7.49,1,4.0,2022,7,24,15,1,4
612,2022-07-24 15:00:00,1535.0,75.5,27.845001,6,1.0,2022,7,24,15,1,1
613,2022-07-24 16:00:00,2201.0,74.0,28.79,15,1.0,2022,7,24,16,1,1
614,2022-07-24 17:00:00,446.0,83.0,12.005,6,3.0,2022,7,24,17,1,3
615,2022-07-24 18:00:00,446.0,81.0,12.17,2,3.0,2022,7,24,18,1,3
616,2022-07-24 18:00:00,2017.5,75.0,29.01,2,1.0,2022,7,24,18,1,1
617,2022-07-24 19:00:00,2989.0,90.0,37.45,9,1.0,2022,7,24,19,1,1
618,2022-07-24 19:00:00,1154.0,87.5,22.035,10,2.0,2022,7,24,19,1,2
619,2022-07-25 07:00:00,1932.0,87.5,32.765,8,1.0,2022,7,25,7,2,1
620,2022-07-25 13:00:00,1322.0,70.0,28.89,11,1.0,2022,7,25,13,2,1
621,2022-07-25 13:00:00,840.0,94.0,18.97,9,2.0,2022,7,25,13,2,2
622,2022-07-25 13:00:00,2030.0,90.0,26.67,13,1.0,2022,7,25,13,2,1
623,2022-07-25 13:00:00,1535.0,92.0,25.76,9,2.0,2022,7,25,13,2,2
624,2022-07-25 13:00:00,561.0,63.0,12.23,1,3.0,2022,7,25,13,2,3
625,2022-07-25 14:00:00,2007.0,72.0,29.25,7,1.0,2022,7,25,14,2,1
626,2022-07-25 15:00:00,838.0,349.0,7.86,9,4.0,2022,7,25,15,2,4
627,2022-07-25 16:00:00,455.0,335.0,4.37,2,4.0,2022,7,25,16,2,4
628,2022-07-25 17:00:00,2308.0,116.0,27.875,4,1.0,2022,7,25,17,2,1
629,2022-07-25 17:00:00,2299.0,163.5,20.485,12,2.0,2022,7,25,17,2,2
630,2022-07-25 17:00:00,561.0,88.0,10.62,2,3.0,2022,7,25,17,2,3
631,2022-07-25 19:00:00,1831.0,65.0,31.875,10,1.0,2022,7,25,19,2,1
632,2022-07-25 19:00:00,461.0,86.0,13.71,3,3.0,2022,7,25,19,2,3
633,2022-07-25 19:00:00,1148.0,63.0,25.9,9,1.0,2022,7,25,19,2,1
634,2022-07-25 20:00:00,1080.0,60.0,25.42,2,2.0,2022,7,25,20,2,2
635,2022-07-25 21:00:00,972.0,60.0,19.645,4,2.0,2022,7,25,21,2,2
636,2022-07-25 21:00:00,2291.0,86.0,28.18,9,1.0,2022,7,25,21,2,1
637,2022-07-25 21:00:00,3082.5,204.0,25.25,6,2.0,2022,7,25,21,2,2
638,2022-07-25 21:00:00,1932.0,65.5,36.614998,8,1.0,2022,7,25,21,2,1
639,2022-07-26 04:00:00,1368.0,106.5,24.64,12,2.0,2022,7,26,4,3,2
640,2022-07-26 05:00:00,958.0,107.0,17.08,1,3.0,2022,7,26,5,3,3
641,2022-07-26 06:00:00,958.0,105.0,17.21,9,3.0,2022,7,26,6,3,3
642,2022-07-26 11:00:00,561.0,98.0,10.08,2,3.0,2022,7,26,11,3,3
643,2022-07-26 16:00:00,1092.0,65.5,23.96,10,1.0,2022,7,26,16,3,1
644,2022-07-26 16:00:00,1288.0,135.0,20.4,16,2.0,2022,7,26,16,3,2
645,2022-07-26 16:00:00,478.0,100.0,12.86,3,3.0,2022,7,26,16,3,3
646,2022-07-26 17:00:00,1635.0,98.5,21.175,10,2.0,2022,7,26,17,3,2
647,2022-07-26 18:00:00,361.0,60.0,10.12,2,3.0,2022,7,26,18,3,3
648,2022-07-26 19:00:00,2201.0,73.0,31.12,6,1.0,2022,7,26,19,3,1
649,2022-07-26 21:00:00,712.0,73.0,17.09,3,3.0,2022,7,26,21,3,3
650,2022-07-27 08:00:00,902.0,109.0,25.725,2,1.0,2022,7,27,8,4,1
651,2022-07-27 08:00:00,1227.0,62.0,34.49,3,1.0,2022,7,27,8,4,1
652,2022-07-27 10:00:00,1261.0,62.0,12.559999,4,3.0,2022,7,27,10,4,3
653,2022-07-27 12:00:00,1556.0,96.5,24.77,10,2.0,2022,7,27,12,4,2
654,2022-07-27 12:00:00,1095.0,67.0,25.73,3,1.0,2022,7,27,12,4,1
655,2022-07-27 12:00:00,1535.0,111.0,23.42,9,2.0,2022,7,27,12,4,2
656,2022-07-27 15:00:00,1476.0,150.0,21.83,1,1.0,2022,7,27,15,4,1
657,2022-07-27 15:00:00,660.0,79.0,17.65,3,2.0,2022,7,27,15,4,2
658,2022-07-27 15:00:00,796.0,170.0,11.535,10,3.0,2022,7,27,15,4,3
659,2022-07-27 15:00:00,1167.0,88.0,20.48,9,1.0,2022,7,27,15,4,1
660,2022-07-27 15:00:00,912.0,95.0,19.135,2,2.0,2022,7,27,15,4,2
661,2022-07-27 16:00:00,692.0,73.0,15.190001,2,2.0,2022,7,27,16,4,2
662,2022-07-27 16:00:00,839.0,81.0,18.55,9,2.0,2022,7,27,16,4,2
663,2022-07-27 16:00:00,478.0,102.0,13.02,1,3.0,2022,7,27,16,4,3
664,2022-07-27 16:00:00,2030.0,105.0,25.18,13,1.0,2022,7,27,16,4,1
665,2022-07-27 17:00:00,692.0,71.0,15.33,7,2.0,2022,7,27,17,4,2
666,2022-07-27 18:00:00,1634.0,95.5,29.08,4,1.0,2022,7,27,18,4,1
667,2022-07-27 18:00:00,1340.0,73.0,30.23,5,1.0,2022,7,27,18,4,1
668,2022-07-27 18:00:00,3465.0,208.0,29.1,11,2.0,2022,7,27,18,4,2
669,2022-07-27 19:00:00,1823.0,80.5,29.095,6,1.0,2022,7,27,19,4,1
670,2022-07-27 19:00:00,1322.0,71.0,27.87,9,1.0,2022,7,27,19,4,1
671,2022-07-27 19:00:00,1865.0,113.5,28.099998,2,2.0,2022,7,27,19,4,2
672,2022-07-27 20:00:00,380.0,125.0,6.62,11,3.0,2022,7,27,20,4,3
673,2022-07-28 02:00:00,783.0,60.0,22.970001,4,2.0,2022,7,28,2,5,2
674,2022-07-28 03:00:00,561.0,65.5,12.065001,2,3.0,2022,7,28,3,5,3
675,2022-07-28 06:00:00,1100.0,102.0,25.93,3,1.0,2022,7,28,6,5,1
676,2022-07-28 08:00:00,1169.0,86.0,28.63,3,1.0,2022,7,28,8,5,1
677,2022-07-28 09:00:00,1509.0,74.0,27.27,5,1.0,2022,7,28,9,5,1
678,2022-07-28 13:00:00,880.0,99.0,19.48,11,2.0,2022,7,28,13,5,2
679,2022-07-28 13:00:00,1069.0,79.5,19.835,8,2.0,2022,7,28,13,5,2
680,2022-07-28 14:00:00,1196.0,61.0,27.775,8,1.0,2022,7,28,14,5,1
681,2022-07-28 16:00:00,1322.0,87.0,28.98,3,1.0,2022,7,28,16,5,1
682,2022-07-28 16:00:00,909.0,67.5,24.615,10,2.0,2022,7,28,16,5,2
683,2022-07-28 17:00:00,1522.0,76.5,25.61,10,1.0,2022,7,28,17,5,1
684,2022-07-28 17:00:00,974.0,72.0,23.97,9,2.0,2022,7,28,17,5,2
685,2022-07-28 17:00:00,556.0,84.0,14.19,8,3.0,2022,7,28,17,5,3
686,2022-07-28 18:00:00,1650.0,62.5,31.245,10,1.0,2022,7,28,18,5,1
687,2022-07-28 18:00:00,658.0,88.0,16.24,2,2.0,2022,7,28,18,5,2
688,2022-07-28 19:00:00,1065.0,69.0,23.52,9,2.0,2022,7,28,19,5,2
689,2022-07-28 19:00:00,418.0,63.0,12.33,9,3.0,2022,7,28,19,5,3
690,2022-07-28 20:00:00,1065.0,66.0,23.88,1,2.0,2022,7,28,20,5,2
691,2022-07-29 01:00:00,1509.0,104.5,23.035,12,1.0,2022,7,29,1,6,1
692,2022-07-29 10:00:00,629.0,67.0,17.0,2,2.0,2022,7,29,10,6,2
693,2022-07-29 13:00:00,1080.0,60.0,25.38,1,2.0,2022,7,29,13,6,2
694,2022-07-29 13:00:00,1634.0,64.5,29.125,6,1.0,2022,7,29,13,6,1
695,2022-07-29 15:00:00,1095.0,60.0,29.065,2,2.0,2022,7,29,15,6,2
696,2022-07-29 17:00:00,272.0,132.0,6.17,4,3.0,2022,7,29,17,6,3
697,2022-07-29 17:00:00,226.0,145.0,4.03,10,3.0,2022,7,29,17,6,3
698,2022-07-29 17:00:00,272.0,138.5,5.875,8,4.0,2022,7,29,17,6,4
699,2022-07-29 18:00:00,2780.0,141.0,28.13,8,1.0,2022,7,29,18,6,1
700,2022-07-29 18:00:00,1313.0,236.0,21.87,3,2.0,2022,7,29,18,6,2
701,2022-07-29 18:00:00,2201.0,117.0,24.1,11,1.0,2022,7,29,18,6,1
702,2022-07-29 18:00:00,1271.0,105.0,19.81,1,2.0,2022,7,29,18,6,2
703,2022-07-29 19:00:00,767.0,83.5,18.78,8,2.0,2022,7,29,19,6,2
704,2022-07-29 19:00:00,1921.5,111.0,25.885,2,1.0,2022,7,29,19,6,1
705,2022-07-29 19:00:00,2780.0,136.0,28.55,2,1.0,2022,7,29,19,6,1
706,2022-07-29 20:00:00,226.0,1201.0,0.66,5,4.0,2022,7,29,20,6,4
707,2022-07-29 20:00:00,2923.0,135.0,28.330002,10,1.0,2022,7,29,20,6,1
708,2022-07-29 21:00:00,918.0,120.5,20.775,2,1.0,2022,7,29,21,6,1
709,2022-07-29 21:00:00,2433.0,90.0,32.04,11,1.0,2022,7,29,21,6,1
710,2022-07-29 21:00:00,634.0,110.0,15.0,14,3.0,2022,7,29,21,6,3
711,2022-07-29 22:00:00,2176.0,70.0,32.55,3,1.0,2022,7,29,22,6,1
712,2022-07-30 01:00:00,1509.0,60.0,28.915,6,1.0,2022,7,30,1,7,1
713,2022-07-30 02:00:00,1509.0,60.0,28.97,1,1.0,2022,7,30,2,7,1
714,2022-07-30 03:00:00,1086.0,104.0,18.52,2,2.0,2022,7,30,3,7,2
715,2022-07-30 03:00:00,2756.0,105.0,26.69,5,1.0,2022,7,30,3,7,1
716,2022-07-30 04:00:00,316.0,129.0,6.76,5,3.0,2022,7,30,4,7,3
717,2022-07-30 06:00:00,446.0,229.0,5.75,1,4.0,2022,7,30,6,7,4
718,2022-07-30 06:00:00,402.0,163.5,7.135,2,3.0,2022,7,30,6,7,3
719,2022-07-30 06:00:00,302.0,100.0,7.6,11,4.0,2022,7,30,6,7,4
720,2022-07-30 07:00:00,1747.0,209.0,19.51,8,2.0,2022,7,30,7,7,2
721,2022-07-30 07:00:00,380.0,257.0,4.035,6,4.0,2022,7,30,7,7,4
722,2022-07-30 07:00:00,446.0,225.0,5.75,9,4.0,2022,7,30,7,7,4
723,2022-07-30 07:00:00,2253.0,123.0,26.01,9,1.0,2022,7,30,7,7,1
724,2022-07-30 07:00:00,2845.0,265.0,19.349998,6,3.0,2022,7,30,7,7,3
725,2022-07-30 08:00:00,2309.0,179.5,21.21,14,2.0,2022,7,30,8,7,2
726,2022-07-30 08:00:00,1132.0,308.0,14.57,5,3.0,2022,7,30,8,7,3
727,2022-07-30 08:00:00,1823.0,250.5,20.855,18,2.0,2022,7,30,8,7,2
728,2022-07-30 08:00:00,2201.0,121.0,26.14,1,1.0,2022,7,30,8,7,1
729,2022-07-30 08:00:00,583.0,82.0,15.05,11,2.0,2022,7,30,8,7,2
730,2022-07-30 08:00:00,1115.0,200.0,12.06,9,3.0,2022,7,30,8,7,3
731,2022-07-30 08:00:00,310.0,135.0,6.13,14,4.0,2022,7,30,8,7,4
732,2022-07-30 08:00:00,316.0,82.0,9.415,6,3.0,2022,7,30,8,7,3
733,2022-07-30 08:00:00,2169.0,78.0,31.43,1,1.0,2022,7,30,8,7,1
734,2022-07-30 08:00:00,958.0,99.0,17.73,1,3.0,2022,7,30,8,7,3
735,2022-07-30 09:00:00,2169.0,78.0,31.43,2,1.0,2022,7,30,9,7,1
736,2022-07-30 10:00:00,682.0,60.0,14.0,1,2.0,2022,7,30,10,7,2
737,2022-07-30 10:00:00,768.0,91.0,12.79,1,3.0,2022,7,30,10,7,3
738,2022-07-30 10:00:00,2253.0,72.0,31.41,12,1.0,2022,7,30,10,7,1
739,2022-07-30 11:00:00,694.0,82.5,16.759998,10,2.0,2022,7,30,11,7,2
740,2022-07-30 11:00:00,941.0,62.0,27.19,2,1.0,2022,7,30,11,7,1
741,2022-07-30 11:00:00,698.0,80.0,16.345001,8,3.0,2022,7,30,11,7,3
742,2022-07-30 11:00:00,907.0,140.0,15.24,3,3.0,2022,7,30,11,7,3
743,2022-07-30 11:00:00,768.0,91.0,12.79,2,3.0,2022,7,30,11,7,3
744,2022-07-30 12:00:00,585.0,71.0,16.7,2,2.0,2022,7,30,12,7,2
745,2022-07-30 12:00:00,629.0,142.0,10.86,2,3.0,2022,7,30,12,7,3
746,2022-07-30 13:00:00,576.0,185.0,8.09,7,3.0,2022,7,30,13,7,3
747,2022-07-30 13:00:00,540.0,93.0,13.805,2,2.0,2022,7,30,13,7,2
748,2022-07-30 13:00:00,629.0,138.0,10.934999,10,3.0,2022,7,30,13,7,3
749,2022-07-30 13:00:00,540.0,140.5,10.33,12,3.0,2022,7,30,13,7,3
750,2022-07-30 13:00:00,1509.0,83.0,25.654999,6,1.0,2022,7,30,13,7,1
751,2022-07-30 14:00:00,1887.0,77.0,28.86,17,1.0,2022,7,30,14,7,1
752,2022-07-30 15:00:00,1291.0,117.0,24.19,3,1.0,2022,7,30,15,7,1
753,2022-07-30 16:00:00,878.0,81.0,19.73,7,2.0,2022,7,30,16,7,2
754,2022-07-30 17:00:00,779.0,65.0,18.9,3,3.0,2022,7,30,17,7,3
755,2022-07-30 19:00:00,181.0,80.0,5.18,9,2.0,2022,7,30,19,7,2
756,2022-07-30 19:00:00,719.0,99.0,13.99,2,3.0,2022,7,30,19,7,3
757,2022-07-30 19:00:00,253.0,102.0,7.41,3,4.0,2022,7,30,19,7,4
758,2022-07-30 19:00:00,272.0,94.0,8.02,7,3.0,2022,7,30,19,7,3
759,2022-07-30 20:00:00,776.0,60.0,17.93,2,2.0,2022,7,30,20,7,2
760,2022-07-30 20:00:00,846.0,73.0,20.76,2,2.0,2022,7,30,20,7,2
761,2022-07-30 20:00:00,1196.0,61.0,27.88,3,1.0,2022,7,30,20,7,1
762,2022-07-30 20:00:00,1196.0,68.0,26.56,1,2.0,2022,7,30,20,7,2
763,2022-07-30 21:00:00,649.0,72.0,15.42,11,3.0,2022,7,30,21,7,3
764,2022-07-30 21:00:00,2923.0,147.0,27.415,12,1.0,2022,7,30,21,7,1
765,2022-07-31 02:00:00,696.0,165.0,10.75,9,3.0,2022,7,31,2,1,3
766,2022-07-31 09:00:00,561.0,94.0,10.28,2,3.0,2022,7,31,9,1,3
767,2022-07-31 10:00:00,554.0,163.0,9.77,5,3.0,2022,7,31,10,1,3
768,2022-07-31 11:00:00,1733.0,130.0,19.85,3,2.0,2022,7,31,11,1,2
769,2022-07-31 11:00:00,1039.0,107.0,15.75,5,3.0,2022,7,31,11,1,3
770,2022-07-31 11:00:00,1535.0,61.5,29.3,10,1.0,2022,7,31,11,1,1
771,2022-07-31 12:00:00,540.0,78.0,15.530001,2,2.0,2022,7,31,12,1,2
772,2022-07-31 12:00:00,260.0,127.0,6.19,10,4.0,2022,7,31,12,1,4
773,2022-07-31 13:00:00,553.0,67.0,12.23,8,3.0,2022,7,31,13,1,3
774,2022-07-31 13:00:00,346.0,126.0,6.89,3,3.0,2022,7,31,13,1,3
775,2022-07-31 13:00:00,346.0,151.0,6.005,10,4.0,2022,7,31,13,1,4
776,2022-07-31 13:00:00,721.0,62.0,20.29,2,1.0,2022,7,31,13,1,1
777,2022-07-31 13:00:00,630.5,73.0,16.400002,22,2.0,2022,7,31,13,1,2
778,2022-07-31 13:00:00,307.0,115.0,7.67,12,3.0,2022,7,31,13,1,3
779,2022-07-31 13:00:00,1660.0,72.0,26.68,19,1.0,2022,7,31,13,1,1
780,2022-07-31 13:00:00,1462.0,93.0,25.0,15,2.0,2022,7,31,13,1,2
781,2022-07-31 14:00:00,1404.0,64.0,37.07,3,1.0,2022,7,31,14,1,1
782,2022-07-31 14:00:00,1404.0,68.0,36.0,8,2.0,2022,7,31,14,1,2
783,2022-07-31 14:00:00,346.0,117.0,7.2650003,6,3.0,2022,7,31,14,1,3
784,2022-07-31 14:00:00,346.0,143.0,6.29,12,4.0,2022,7,31,14,1,4
785,2022-07-31 14:00:00,1286.0,95.5,21.445,6,1.0,2022,7,31,14,1,1
786,2022-07-31 14:00:00,1639.0,135.5,20.845,16,2.0,2022,7,31,14,1,2
787,2022-07-31 14:00:00,1823.0,97.0,26.689999,8,1.0,2022,7,31,14,1,1
788,2022-07-31 14:00:00,353.0,142.0,7.29,13,4.0,2022,7,31,14,1,4
789,2022-07-31 14:00:00,540.0,125.0,10.46,25,3.0,2022,7,31,14,1,3
790,2022-07-31 15:00:00,657.0,70.0,15.4,13,2.0,2022,7,31,15,1,2
791,2022-07-31 15:00:00,346.0,104.5,7.81,2,3.0,2022,7,31,15,1,3
792,2022-07-31 15:00:00,346.0,135.5,6.535,8,4.0,2022,7,31,15,1,4
793,2022-07-31 15:00:00,361.0,80.0,10.6,7,3.0,2022,7,31,15,1,3
794,2022-07-31 15:00:00,598.5,121.0,10.139999,38,3.0,2022,7,31,15,1,3
795,2022-07-31 15:00:00,1504.0,686.0,6.705,42,4.0,2022,7,31,15,1,4
796,2022-07-31 15:00:00,2012.0,132.0,23.94,7,1.0,2022,7,31,15,1,1
797,2022-07-31 15:00:00,2012.0,181.0,21.12,19,2.0,2022,7,31,15,1,2
798,2022-07-31 15:00:00,2283.0,386.0,14.07,9,3.0,2022,7,31,15,1,3
799,2022-07-31 16:00:00,346.0,145.0,6.22,9,4.0,2022,7,31,16,1,4
800,2022-07-31 16:00:00,346.0,77.0,9.469999,14,3.0,2022,7,31,16,1,3
801,2022-07-31 16:00:00,361.0,79.0,10.69,2,3.0,2022,7,31,16,1,3
802,2022-07-31 16:00:00,721.0,72.5,15.84,26,2.0,2022,7,31,16,1,2
803,2022-07-31 16:00:00,958.0,151.5,13.035,38,3.0,2022,7,31,16,1,3
804,2022-07-31 16:00:00,1870.0,652.5,8.135,16,4.0,2022,7,31,16,1,4
805,2022-07-31 17:00:00,346.0,96.0,8.255,18,3.0,2022,7,31,17,1,3
806,2022-07-31 17:00:00,346.0,131.0,6.71,1,4.0,2022,7,31,17,1,4
807,2022-07-31 17:00:00,1045.0,96.0,17.61,4,1.0,2022,7,31,17,1,1
808,2022-07-31 17:00:00,887.0,75.0,21.26,17,2.0,2022,7,31,17,1,2
809,2022-07-31 17:00:00,1075.0,105.0,17.29,17,3.0,2022,7,31,17,1,3
810,2022-07-31 18:00:00,408.0,74.0,11.84,9,2.0,2022,7,31,18,1,2
811,2022-07-31 18:00:00,316.0,81.0,9.46,1,3.0,2022,7,31,18,1,3
812,2022-07-31 18:00:00,2751.0,149.0,26.33,9,1.0,2022,7,31,18,1,1
813,2022-07-31 19:00:00,752.0,60.0,18.78,5,2.0,2022,7,31,19,1,2
814,2022-07-31 19:00:00,2122.0,137.0,21.71,6,1.0,2022,7,31,19,1,1
815,2022-07-31 19:00:00,3027.0,261.0,19.08,1,2.0,2022,7,31,19,1,2
816,2022-07-31 19:00:00,1535.0,66.0,29.32,1,1.0,2022,7,31,19,1,1
817,2022-07-31 20:00:00,2191.0,206.0,18.81,11,2.0,2022,7,31,20,1,2
818,2022-07-31 20:00:00,1291.0,73.0,23.645,18,1.0,2022,7,31,20,1,1
819,2022-07-31 21:00:00,2204.0,79.0,31.54,3,1.0,2022,7,31,21,1,1
820,2022-08-01 13:00:00,1095.0,71.0,25.119999,10,1.0,2022,8,1,13,2,1
821,2022-08-01 15:00:00,506.0,312.0,5.4,9,4.0,2022,8,1,15,2,4
822,2022-08-01 15:00:00,1845.0,91.0,26.48,5,1.0,2022,8,1,15,2,1
823,2022-08-01 15:00:00,742.0,173.0,11.69,3,3.0,2022,8,1,15,2,3
824,2022-08-01 16:00:00,506.0,298.5,5.44,2,4.0,2022,8,1,16,2,4
825,2022-08-01 17:00:00,1331.0,77.0,25.35,1,1.0,2022,8,1,17,2,1
826,2022-08-01 17:00:00,922.0,99.0,25.74,1,1.0,2022,8,1,17,2,1
827,2022-08-01 18:00:00,796.0,188.0,10.42,5,3.0,2022,8,1,18,2,3
828,2022-08-01 18:00:00,1962.0,111.0,25.560001,4,1.0,2022,8,1,18,2,1
829,2022-08-01 18:00:00,2250.0,227.5,18.72,6,2.0,2022,8,1,18,2,2
830,2022-08-01 18:00:00,1167.0,61.0,26.25,7,1.0,2022,8,1,18,2,1
831,2022-08-01 18:00:00,562.0,94.0,14.69,11,3.0,2022,8,1,18,2,3
832,2022-08-01 19:00:00,771.0,71.0,16.42,9,2.0,2022,8,1,19,2,2
833,2022-08-01 20:00:00,1271.0,80.0,28.55,3,1.0,2022,8,1,20,2,1
834,2022-08-02 09:00:00,1350.0,109.0,23.34,11,2.0,2022,8,2,9,3,2
835,2022-08-02 09:00:00,1107.0,91.0,26.49,3,1.0,2022,8,2,9,3,1
836,2022-08-02 11:00:00,1535.0,68.5,28.509998,8,1.0,2022,8,2,11,3,1
837,2022-08-02 15:00:00,836.0,60.0,19.54,4,1.0,2022,8,2,15,3,1
838,2022-08-02 15:00:00,1271.0,113.5,25.55,6,1.0,2022,8,2,15,3,1
839,2022-08-02 20:00:00,1364.0,76.0,33.2,1,1.0,2022,8,2,20,3,1
840,2022-08-02 20:00:00,1148.0,70.0,22.96,7,2.0,2022,8,2,20,3,2
841,2022-08-02 23:00:00,2462.5,105.0,29.779999,2,1.0,2022,8,2,23,3,1
842,2022-08-03 00:00:00,2716.0,121.0,29.17,2,1.0,2022,8,3,0,4,1
843,2022-08-03 00:00:00,2988.0,201.5,27.34,20,2.0,2022,8,3,0,4,2
844,2022-08-03 13:00:00,3187.0,214.0,27.23,9,1.0,2022,8,3,13,4,1
845,2022-08-03 17:00:00,2751.0,113.0,29.06,15,1.0,2022,8,3,17,4,1
846,2022-08-03 20:00:00,2317.0,100.5,31.42,12,1.0,2022,8,3,20,4,1
847,2022-08-03 21:00:00,1594.0,75.0,31.45,11,1.0,2022,8,3,21,4,1
848,2022-08-03 22:00:00,2201.0,73.0,31.04,11,1.0,2022,8,3,22,4,1
849,2022-08-04 10:00:00,181.0,132.0,3.665,8,3.0,2022,8,4,10,5,3
850,2022-08-04 14:00:00,943.0,67.0,21.62,2,1.0,2022,8,4,14,5,1
851,2022-08-04 14:00:00,1271.0,211.5,19.34,4,2.0,2022,8,4,14,5,2
852,2022-08-04 14:00:00,2354.5,132.5,26.135,10,2.0,2022,8,4,14,5,2
853,2022-08-04 15:00:00,1271.0,211.0,19.37,1,2.0,2022,8,4,15,5,2
854,2022-08-04 15:00:00,316.0,114.5,7.425,10,3.0,2022,8,4,15,5,3
855,2022-08-04 15:00:00,3927.0,124.0,33.44,1,1.0,2022,8,4,15,5,1
856,2022-08-04 15:00:00,1754.0,268.0,14.16,14,2.0,2022,8,4,15,5,2
857,2022-08-04 15:00:00,918.0,188.0,11.94,3,3.0,2022,8,4,15,5,3
858,2022-08-04 15:00:00,2030.0,137.0,22.71,11,1.0,2022,8,4,15,5,1
859,2022-08-04 16:00:00,840.0,107.0,17.11,2,2.0,2022,8,4,16,5,2
860,2022-08-04 16:00:00,1462.0,76.0,27.029999,8,1.0,2022,8,4,16,5,1
861,2022-08-04 16:00:00,260.0,98.0,7.77,3,3.0,2022,8,4,16,5,3
862,2022-08-04 16:00:00,446.0,99.5,10.86,10,3.0,2022,8,4,16,5,3
863,2022-08-04 16:00:00,2204.0,91.5,32.125,16,1.0,2022,8,4,16,5,1
864,2022-08-04 17:00:00,360.0,165.0,6.5,2,4.0,2022,8,4,17,5,4
865,2022-08-04 18:00:00,2229.5,99.0,27.900002,4,2.0,2022,8,4,18,5,2
866,2022-08-04 19:00:00,2664.0,111.0,28.04,8,2.0,2022,8,4,19,5,2
867,2022-08-04 19:00:00,3977.0,124.5,36.684998,14,1.0,2022,8,4,19,5,1
868,2022-08-04 22:00:00,1568.0,76.0,25.655,4,1.0,2022,8,4,22,5,1
869,2022-08-05 08:00:00,2201.0,80.5,30.18,6,1.0,2022,8,5,8,6,1
870,2022-08-05 09:00:00,2201.0,78.0,30.43,6,1.0,2022,8,5,9,6,1
871,2022-08-05 13:00:00,1127.0,269.0,26.07,4,2.0,2022,8,5,13,6,2
872,2022-08-05 14:00:00,316.0,89.0,8.97,12,3.0,2022,8,5,14,6,3
873,2022-08-05 17:00:00,446.0,86.0,11.96,8,3.0,2022,8,5,17,6,3
874,2022-08-05 18:00:00,3517.0,98.0,38.25,3,1.0,2022,8,5,18,6,1
875,2022-08-05 19:00:00,478.0,88.0,12.6,1,3.0,2022,8,5,19,6,3
876,2022-08-05 20:00:00,3122.0,82.0,38.12,3,1.0,2022,8,5,20,6,1
877,2022-08-05 22:00:00,1845.0,83.5,26.665,8,1.0,2022,8,5,22,6,1
878,2022-08-05 23:00:00,2201.0,84.0,29.79,9,1.0,2022,8,5,23,6,1
879,2022-08-06 03:00:00,901.5,258.0,9.549999,2,3.0,2022,8,6,3,7,3
880,2022-08-06 03:00:00,1008.0,284.0,9.59,9,4.0,2022,8,6,3,7,4
881,2022-08-06 05:00:00,605.0,98.0,13.17,7,3.0,2022,8,6,5,7,3
882,2022-08-06 06:00:00,418.0,61.0,12.17,4,3.0,2022,8,6,6,7,3
883,2022-08-06 06:00:00,576.0,68.0,14.450001,2,3.0,2022,8,6,6,7,3
884,2022-08-06 07:00:00,712.0,74.0,16.96,5,3.0,2022,8,6,7,7,3
885,2022-08-06 07:00:00,576.0,65.0,14.81,3,2.0,2022,8,6,7,7,2
886,2022-08-06 07:00:00,576.0,67.0,14.52,5,3.0,2022,8,6,7,7,3
887,2022-08-06 07:00:00,418.0,60.0,12.29,3,3.0,2022,8,6,7,7,3
888,2022-08-06 07:00:00,2073.0,85.0,32.620003,10,1.0,2022,8,6,7,7,1
889,2022-08-06 07:00:00,712.0,72.0,17.27,4,2.0,2022,8,6,7,7,2
890,2022-08-06 08:00:00,1887.0,102.0,26.16,3,1.0,2022,8,6,8,7,1
891,2022-08-06 09:00:00,722.0,61.0,21.62,1,2.0,2022,8,6,9,7,2
